month,division,line,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2016-09-01,B DIVISION,L,2,peak,3354,4143,80.9558291
2016-09-01,B DIVISION,M,1,offpeak,11434,14675,77.9148211
2016-09-01,B DIVISION,M,1,peak,7166,9978,71.8179996
2016-09-01,B DIVISION,M,2,offpeak,1415,1500,94.3333333
2016-09-01,B DIVISION,M,2,peak,738,761,96.977661
2016-09-01,B DIVISION,N,1,offpeak,13916,17660,78.799547
2016-09-01,B DIVISION,N,1,peak,7828,10461,74.8303221
2016-09-01,B DIVISION,N,2,offpeak,4701,5772,81.4449064
2016-09-01,B DIVISION,N,2,peak,2388,2904,82.231405
2016-09-01,B DIVISION,Q,1,offpeak,11592,14905,77.7725595
2016-09-01,B DIVISION,Q,1,peak,7366,9873,74.6075154
2016-09-01,B DIVISION,Q,2,offpeak,2802,3166,88.5028427
2016-09-01,B DIVISION,Q,2,peak,1477,1611,91.682185
2016-09-01,B DIVISION,R,1,offpeak,13222,16816,78.6274976
2016-09-01,B DIVISION,R,1,peak,8485,11792,71.9555631
2016-09-01,B DIVISION,R,2,offpeak,4004,5174,77.3869347
2016-09-01,B DIVISION,R,2,peak,2236,2777,80.5185452
2016-09-01,B DIVISION,S Fkln,1,offpeak,1803,1839,98.0424144
2016-09-01,B DIVISION,S Fkln,1,peak,1063,1067,99.6251172
2016-09-01,B DIVISION,S Fkln,2,offpeak,728,738,98.6449864
2016-09-01,B DIVISION,S Fkln,2,peak,420,425,98.8235294
2016-09-01,B DIVISION,S Rock,1,offpeak,1674,1788,93.6241611
2016-09-01,B DIVISION,S Rock,1,peak,833,891,93.4904602
2016-09-01,B DIVISION,S Rock,2,offpeak,546,594,91.9191919
2016-09-01,B DIVISION,S Rock,2,peak,295,317,93.0599369
2016-10-01,A DIVISION,1,1,offpeak,20589,25939,79.3746868
2016-10-01,A DIVISION,1,1,peak,11886,16894,70.3563395
2016-10-01,A DIVISION,1,2,offpeak,4743,7265,65.285616
2016-10-01,A DIVISION,1,2,peak,2342,3568,65.6390135
2016-10-01,A DIVISION,2,1,offpeak,20053,28065,71.4519865
2016-10-01,A DIVISION,2,1,peak,11410,18241,62.5513952
2016-10-01,A DIVISION,2,2,offpeak,4491,6114,73.454367
2016-10-01,A DIVISION,2,2,peak,2264,2979,75.9986573
2016-10-01,A DIVISION,3,1,offpeak,17342,23158,74.8855687
2016-10-01,A DIVISION,3,1,peak,10159,15035,67.5690057
2016-10-01,A DIVISION,3,2,offpeak,2484,3046,81.5495732
2016-10-01,A DIVISION,3,2,peak,1204,1548,77.7777778
2016-10-01,A DIVISION,4,1,offpeak,22667,31287,72.4486208
2016-10-01,A DIVISION,4,1,peak,14297,23352,61.223878
2016-10-01,A DIVISION,4,2,offpeak,7547,9934,75.9714113
2016-10-01,A DIVISION,4,2,peak,4175,5416,77.0864106
2016-10-01,A DIVISION,5,1,offpeak,16978,24666,68.83159
2016-10-01,A DIVISION,5,1,peak,11804,19784,59.6643753
2016-10-01,A DIVISION,5,2,offpeak,3952,4917,80.3742119
2016-10-01,A DIVISION,5,2,peak,2128,2509,84.8146672
2016-10-01,A DIVISION,6,1,offpeak,18834,29351,64.1681714
2016-10-01,A DIVISION,6,1,peak,13073,20765,62.9568986
2016-10-01,A DIVISION,6,2,offpeak,6304,7831,80.5005746
2016-10-01,A DIVISION,6,2,peak,3419,4131,82.7644638
2016-10-01,A DIVISION,7,1,offpeak,15023,19086,78.712145
2016-10-01,A DIVISION,7,1,peak,10693,16008,66.7978511
2016-10-01,A DIVISION,7,2,offpeak,4150,5300,78.3018868
2016-10-01,A DIVISION,7,2,peak,2504,3067,81.6432996
2016-10-01,A DIVISION,S 42nd,1,offpeak,6356,6570,96.7427702
2016-10-01,A DIVISION,S 42nd,1,peak,5345,6111,87.4652266
2016-10-01,A DIVISION,S 42nd,2,offpeak,2081,2132,97.6078799
2016-10-01,A DIVISION,S 42nd,2,peak,1226,1240,98.8709677
2016-10-01,B DIVISION,A,1,offpeak,13512,18870,71.6057234
2016-10-01,B DIVISION,A,1,peak,8852,13702,64.6037075
2016-10-01,B DIVISION,A,2,offpeak,4412,5750,76.7304348
2016-10-01,B DIVISION,A,2,peak,2312,3024,76.4550265
2016-10-01,B DIVISION,B,1,offpeak,7410,9905,74.8107017
2016-10-01,B DIVISION,B,1,peak,5651,7854,71.9505984
2016-10-01,B DIVISION,C,1,offpeak,8517,11194,76.0854029
2016-10-01,B DIVISION,C,1,peak,4820,6966,69.1932242
2016-10-01,B DIVISION,C,2,offpeak,2698,3421,78.8658287
2016-10-01,B DIVISION,C,2,peak,1442,1877,76.8247203
2016-10-01,B DIVISION,D,1,offpeak,11212,14131,79.3432878
2016-10-01,B DIVISION,D,1,peak,6882,9162,75.1146038
2016-10-01,B DIVISION,D,2,offpeak,3911,4767,82.0432138
2016-10-01,B DIVISION,D,2,peak,1917,2393,80.1086502
2016-10-01,B DIVISION,E,1,offpeak,10752,14448,74.4186047
2016-10-01,B DIVISION,E,1,peak,6472,9710,66.6529351
2016-10-01,B DIVISION,E,2,offpeak,2126,2581,82.371174
2016-10-01,B DIVISION,E,2,peak,1032,1346,76.6716196
2016-10-01,B DIVISION,F,1,offpeak,19417,26027,74.6032966
2016-10-01,B DIVISION,F,1,peak,12292,17650,69.6430595
2016-10-01,B DIVISION,F,2,offpeak,5834,7183,81.2195462
2016-10-01,B DIVISION,F,2,peak,2870,3613,79.4353723
2016-10-01,B DIVISION,G,1,offpeak,9551,11375,83.9648352
2016-10-01,B DIVISION,G,1,peak,5633,7052,79.8780488
2016-10-01,B DIVISION,G,2,offpeak,4244,4706,90.1827454
2016-10-01,B DIVISION,G,2,peak,2249,2496,90.1041667
2016-10-01,B DIVISION,JZ,1,offpeak,9218,11128,82.8360891
2016-10-01,B DIVISION,JZ,1,peak,5891,8012,73.5272092
2016-10-01,B DIVISION,JZ,2,offpeak,3632,4399,82.5642191
2016-10-01,B DIVISION,JZ,2,peak,1886,2341,80.5638616
2016-10-01,B DIVISION,L,1,offpeak,17217,22349,77.0370039
2016-10-01,B DIVISION,L,1,peak,10359,14413,71.872615
2016-10-01,B DIVISION,L,2,offpeak,8254,10302,80.120365
2016-10-01,B DIVISION,L,2,peak,4197,5184,80.9606481
2016-10-01,B DIVISION,M,1,offpeak,11114,14437,76.9827526
2016-10-01,B DIVISION,M,1,peak,6635,9102,72.8960668
2016-10-01,B DIVISION,M,2,offpeak,1759,1852,94.9784017
2016-10-01,B DIVISION,M,2,peak,879,947,92.8194298
2016-10-01,B DIVISION,N,1,offpeak,13187,17259,76.4065125
2016-10-01,B DIVISION,N,1,peak,7695,10290,74.7813411
2016-10-01,B DIVISION,N,2,offpeak,5988,7683,77.9383053
2016-10-01,B DIVISION,N,2,peak,3075,3824,80.4131799
2016-10-01,B DIVISION,Q,1,offpeak,10571,14362,73.6039549
2016-10-01,B DIVISION,Q,1,peak,6689,8849,75.5904622
2016-10-01,B DIVISION,Q,2,offpeak,3550,4141,85.728085
2016-10-01,B DIVISION,Q,2,peak,1843,2132,86.4446529
2016-10-01,B DIVISION,R,1,offpeak,11436,15078,75.8456029
2016-10-01,B DIVISION,R,1,peak,7531,10562,71.3027836
2016-10-01,B DIVISION,R,2,offpeak,5028,6449,77.9655761
2016-10-01,B DIVISION,R,2,peak,2792,3393,82.2870616
2016-10-01,B DIVISION,S Fkln,1,offpeak,1942,1991,97.5389252
2016-10-01,B DIVISION,S Fkln,1,peak,1118,1126,99.2895204
2016-10-01,B DIVISION,S Fkln,2,offpeak,1024,1034,99.032882
2016-10-01,B DIVISION,S Fkln,2,peak,538,562,95.7295374
2016-10-01,B DIVISION,S Rock,1,offpeak,1644,1789,91.8949134
2016-10-01,B DIVISION,S Rock,1,peak,845,896,94.3080357
2016-10-01,B DIVISION,S Rock,2,offpeak,676,693,97.5468975
2016-10-01,B DIVISION,S Rock,2,peak,350,360,97.2222222
2016-11-01,A DIVISION,1,1,offpeak,20237,25930,78.0447358
2016-11-01,A DIVISION,1,1,peak,11995,16777,71.4966919
2016-11-01,A DIVISION,1,2,offpeak,4355,5236,83.1741788
2016-11-01,A DIVISION,1,2,peak,2082,2551,81.6150529
2016-11-01,A DIVISION,2,1,offpeak,20607,27972,73.6700987
2016-11-01,A DIVISION,2,1,peak,11420,18186,62.795557
2016-11-01,A DIVISION,2,2,offpeak,5523,7842,70.4284621
2016-11-01,A DIVISION,2,2,peak,2982,4156,71.7516843
2016-11-01,A DIVISION,3,1,offpeak,17701,23359,75.7780727
2016-11-01,A DIVISION,3,1,peak,10321,15219,67.8165451
2016-11-01,A DIVISION,3,2,offpeak,4501,5353,84.0836914
2016-11-01,A DIVISION,3,2,peak,2322,2742,84.6827133
2016-11-01,A DIVISION,4,1,offpeak,22720,31218,72.7785252
2016-11-01,A DIVISION,4,1,peak,13777,23172,59.4553772
2016-11-01,A DIVISION,4,2,offpeak,4831,6451,74.8876143
2016-11-01,A DIVISION,4,2,peak,2706,3564,75.9259259
2016-11-01,A DIVISION,5,1,offpeak,17240,25135,68.5896161
2016-11-01,A DIVISION,5,1,peak,11249,19674,57.1769849
2016-11-01,A DIVISION,5,2,offpeak,1930,2513,76.8006367
2016-11-01,A DIVISION,5,2,peak,1077,1392,77.3706897
2016-11-01,A DIVISION,6,1,offpeak,20073,29772,67.4224103
2016-11-01,A DIVISION,6,1,peak,12511,20939,59.7497493
2016-11-01,A DIVISION,6,2,offpeak,4368,5543,78.8020927
2016-11-01,A DIVISION,6,2,peak,2389,2922,81.7590691
2016-11-01,A DIVISION,7,1,offpeak,15007,19214,78.1045071
2016-11-01,A DIVISION,7,1,peak,10879,15954,68.1897957
2016-11-01,A DIVISION,7,2,offpeak,3018,3574,84.4432009
2016-11-01,A DIVISION,7,2,peak,1695,1967,86.1718353
2016-11-01,A DIVISION,S 42nd,1,offpeak,6352,6567,96.7260545
2016-11-01,A DIVISION,S 42nd,1,peak,5396,6111,88.2997873
2016-11-01,A DIVISION,S 42nd,2,offpeak,1684,1704,98.8262911
2016-11-01,A DIVISION,S 42nd,2,peak,984,992,99.1935484
2016-11-01,B DIVISION,A,1,offpeak,13399,19095,70.1702016
2016-11-01,B DIVISION,A,1,peak,8884,14005,63.4344877
2016-11-01,B DIVISION,A,2,offpeak,3168,4261,74.3487444
2016-11-01,B DIVISION,A,2,peak,1663,2238,74.3074173
2016-11-01,B DIVISION,B,1,offpeak,7173,9485,75.6246705
2016-11-01,B DIVISION,B,1,peak,5288,7684,68.8183238
2016-11-01,B DIVISION,C,1,offpeak,8811,11592,76.0093168
2016-11-01,B DIVISION,C,1,peak,5192,7223,71.8814897
2016-11-01,B DIVISION,C,2,offpeak,2422,3052,79.3577982
2016-11-01,B DIVISION,C,2,peak,1427,1767,80.7583475
2016-11-01,B DIVISION,D,1,offpeak,11385,14212,80.1083591
2016-11-01,B DIVISION,D,1,peak,6729,9142,73.605338
2016-11-01,B DIVISION,D,2,offpeak,3223,3942,81.7605277
2016-11-01,B DIVISION,D,2,peak,1677,1992,84.186747
2016-11-01,B DIVISION,E,1,offpeak,11994,16056,74.7010463
2016-11-01,B DIVISION,E,1,peak,7234,10780,67.1057514
2016-11-01,B DIVISION,E,2,offpeak,2997,3681,81.4180929
2016-11-01,B DIVISION,E,2,peak,1597,1937,82.4470831
2016-11-01,B DIVISION,F,1,offpeak,19625,27178,72.2091397
2016-11-01,B DIVISION,F,1,peak,12154,18472,65.7968818
2016-11-01,B DIVISION,F,2,offpeak,3989,4983,80.0521774
2016-11-01,B DIVISION,F,2,peak,2045,2531,80.7981035
2016-11-01,B DIVISION,G,1,offpeak,9369,11219,83.5101168
2016-11-01,B DIVISION,G,1,peak,5509,6960,79.1522989
2016-11-01,B DIVISION,G,2,offpeak,2709,3187,85.0015689
2016-11-01,B DIVISION,G,2,peak,1433,1678,85.3992849
2016-11-01,B DIVISION,JZ,1,offpeak,9213,11267,81.7697701
2016-11-01,B DIVISION,JZ,1,peak,5787,8152,70.9887144
2016-11-01,B DIVISION,JZ,2,offpeak,2955,3298,89.5997574
2016-11-01,B DIVISION,JZ,2,peak,1512,1811,83.4897846
2016-11-01,B DIVISION,L,1,offpeak,16581,20797,79.7278454
2016-11-01,B DIVISION,L,1,peak,10321,13733,75.1547368
2016-11-01,B DIVISION,L,2,offpeak,5556,7278,76.3396538
2016-11-01,B DIVISION,L,2,peak,3033,3721,81.5103467
2016-11-01,B DIVISION,M,1,offpeak,12354,15730,78.5378258
2016-11-01,B DIVISION,M,1,peak,7291,10001,72.9027097
2016-11-01,B DIVISION,M,2,offpeak,1491,1553,96.007727
2016-11-01,B DIVISION,M,2,peak,784,813,96.4329643
2016-11-01,B DIVISION,N,1,offpeak,12978,16563,78.3553704
2016-11-01,B DIVISION,N,1,peak,7282,10378,70.1676624
2016-11-01,B DIVISION,N,2,offpeak,4275,5358,79.787234
2016-11-01,B DIVISION,N,2,peak,2166,2693,80.4307464
2016-11-01,B DIVISION,Q,1,offpeak,8739,11329,77.1383176
2016-11-01,B DIVISION,Q,1,peak,4810,6849,70.2292305
2016-11-01,B DIVISION,Q,2,offpeak,2550,3201,79.6626054
2016-11-01,B DIVISION,Q,2,peak,1322,1657,79.7827399
2016-11-01,B DIVISION,R,1,offpeak,13468,16893,79.72533
2016-11-01,B DIVISION,R,1,peak,8481,11474,73.9149381
2016-11-01,B DIVISION,R,2,offpeak,3866,5009,77.1810741
2016-11-01,B DIVISION,R,2,peak,2029,2609,77.7692603
2016-11-01,B DIVISION,S Fkln,1,offpeak,1840,1877,98.0287693
2016-11-01,B DIVISION,S Fkln,1,peak,1063,1072,99.1604478
2016-11-01,B DIVISION,S Fkln,2,offpeak,648,651,99.5391705
2016-11-01,B DIVISION,S Fkln,2,peak,353,353,100
2016-11-01,B DIVISION,S Rock,1,offpeak,1670,1800,92.7777778
2016-11-01,B DIVISION,S Rock,1,peak,834,906,92.0529801
2016-11-01,B DIVISION,S Rock,2,offpeak,490,509,96.2671906
2016-11-01,B DIVISION,S Rock,2,peak,270,274,98.540146
2016-11-01,B DIVISION,W,1,offpeak,5314,7237,73.4282161
2016-11-01,B DIVISION,W,1,peak,3035,4366,69.5144297
2016-12-01,A DIVISION,1,1,offpeak,21031,26010,80.8573626
2016-12-01,A DIVISION,1,1,peak,12101,16884,71.6714049
2016-12-01,A DIVISION,1,2,offpeak,6759,8111,83.3312785
2016-12-01,A DIVISION,1,2,peak,3453,3999,86.3465866
2016-12-01,A DIVISION,2,1,offpeak,20950,28329,73.9524869
2016-12-01,A DIVISION,2,1,peak,10977,18249,60.1512412
2016-12-01,A DIVISION,2,2,offpeak,8066,10639,75.8153962
2016-12-01,A DIVISION,2,2,peak,4065,5641,72.0616912
2016-12-01,A DIVISION,3,1,offpeak,17966,23420,76.7122118
2016-12-01,A DIVISION,3,1,peak,10395,15246,68.1818182
2016-12-01,A DIVISION,3,2,offpeak,6153,6938,88.6855001
2016-12-01,A DIVISION,3,2,peak,3055,3475,87.9136691
2016-12-01,A DIVISION,4,1,offpeak,23337,31683,73.6577976
2016-12-01,A DIVISION,4,1,peak,14144,23352,60.5686879
2016-12-01,A DIVISION,4,2,offpeak,8591,11653,73.7235047
2016-12-01,A DIVISION,4,2,peak,4693,6354,73.8589865
2016-12-01,A DIVISION,5,1,offpeak,17319,24930,69.4705174
2016-12-01,A DIVISION,5,1,peak,11266,19780,56.9565217
2016-12-01,A DIVISION,5,2,offpeak,3794,4488,84.5365419
2016-12-01,A DIVISION,5,2,peak,2040,2407,84.7528043
2016-12-01,A DIVISION,6,1,offpeak,19869,29691,66.9192685
2016-12-01,A DIVISION,6,1,peak,12534,21152,59.2568079
2016-12-01,A DIVISION,6,2,offpeak,6330,7802,81.1330428
2016-12-01,A DIVISION,6,2,peak,3377,4051,83.3621328
2016-12-01,A DIVISION,7,1,offpeak,14874,19290,77.1073095
2016-12-01,A DIVISION,7,1,peak,10383,15994,64.9180943
2016-12-01,A DIVISION,7,2,offpeak,4562,5712,79.8669468
2016-12-01,A DIVISION,7,2,peak,2862,3733,76.6675596
2016-12-01,A DIVISION,S 42nd,1,offpeak,6284,6572,95.6177724
2016-12-01,A DIVISION,S 42nd,1,peak,5618,6111,91.9325806
2016-12-01,A DIVISION,S 42nd,2,offpeak,1900,1926,98.6500519
2016-12-01,A DIVISION,S 42nd,2,peak,1118,1132,98.7632509
2016-12-01,B DIVISION,A,1,offpeak,14652,20334,72.0566539
2016-12-01,B DIVISION,A,1,peak,9970,14834,67.2104625
2016-12-01,B DIVISION,A,2,offpeak,5393,7314,73.7353022
2016-12-01,B DIVISION,A,2,peak,2773,3880,71.4690722
2016-12-01,B DIVISION,B,1,offpeak,7597,9849,77.1347345
2016-12-01,B DIVISION,B,1,peak,5492,7865,69.8283535
2016-12-01,B DIVISION,C,1,offpeak,9176,12414,73.9165458
2016-12-01,B DIVISION,C,1,peak,5456,7689,70.9585122
2016-12-01,B DIVISION,C,2,offpeak,4020,4997,80.448269
2016-12-01,B DIVISION,C,2,peak,2159,2714,79.550479
2016-12-01,B DIVISION,D,1,offpeak,10897,14114,77.2070285
2016-12-01,B DIVISION,D,1,peak,6686,9124,73.2792635
2016-12-01,B DIVISION,D,2,offpeak,4447,5397,82.3976283
2016-12-01,B DIVISION,D,2,peak,2197,2762,79.5438088
2016-12-01,B DIVISION,E,1,offpeak,11809,16146,73.1388579
2016-12-01,B DIVISION,E,1,peak,7377,10990,67.1246588
2016-12-01,B DIVISION,E,2,offpeak,3874,4688,82.6365188
2016-12-01,B DIVISION,E,2,peak,2065,2443,84.5272206
2016-12-01,B DIVISION,F,1,offpeak,19922,27266,73.0653561
2016-12-01,B DIVISION,F,1,peak,12980,19035,68.190176
2016-12-01,B DIVISION,F,2,offpeak,5210,6656,78.2752404
2016-12-01,B DIVISION,F,2,peak,2638,3399,77.6110621
2016-12-01,B DIVISION,G,1,offpeak,9599,11437,83.9293521
2016-12-01,B DIVISION,G,1,peak,5637,7049,79.9687899
2016-12-01,B DIVISION,G,2,offpeak,3281,3886,84.4312918
2016-12-01,B DIVISION,G,2,peak,1733,2094,82.7602674
2016-12-01,B DIVISION,JZ,1,offpeak,8871,11120,79.7751799
2016-12-01,B DIVISION,JZ,1,peak,5574,7960,70.0251256
2016-12-01,B DIVISION,JZ,2,offpeak,3566,4153,85.8656393
2016-12-01,B DIVISION,JZ,2,peak,1799,2226,80.8176101
2016-12-01,B DIVISION,L,1,offpeak,18378,23755,77.3647653
2016-12-01,B DIVISION,L,1,peak,11096,14431,76.8900284
2016-12-01,B DIVISION,L,2,offpeak,7472,9334,80.0514249
2016-12-01,B DIVISION,L,2,peak,3868,4756,81.3288478
2016-12-01,B DIVISION,M,1,offpeak,12455,16285,76.4814246
2016-12-01,B DIVISION,M,1,peak,7049,9955,70.8086389
2016-12-01,B DIVISION,M,2,offpeak,1433,1543,92.8710305
2016-12-01,B DIVISION,M,2,peak,714,770,92.7272727
2016-12-01,B DIVISION,N,1,offpeak,13119,17149,76.5000875
2016-12-01,B DIVISION,N,1,peak,7624,10981,69.4290138
2016-12-01,B DIVISION,N,2,offpeak,4927,6330,77.835703
2016-12-01,B DIVISION,N,2,peak,2554,3162,80.7716635
2016-12-01,B DIVISION,Q,1,offpeak,8082,10380,77.8612717
2016-12-01,B DIVISION,Q,1,peak,4463,6305,70.7850912
2016-12-01,B DIVISION,Q,2,offpeak,3097,3962,78.1675921
2016-12-01,B DIVISION,Q,2,peak,1643,2045,80.3422983
2016-12-01,B DIVISION,R,1,offpeak,13408,17381,77.1417065
2016-12-01,B DIVISION,R,1,peak,8156,11904,68.5147849
2016-12-01,B DIVISION,R,2,offpeak,4386,5981,73.3322187
2016-12-01,B DIVISION,R,2,peak,2446,3151,77.6261504
2016-12-01,B DIVISION,S Fkln,1,offpeak,1747,1796,97.2717149
2016-12-01,B DIVISION,S Fkln,1,peak,998,1022,97.6516634
2016-12-01,B DIVISION,S Fkln,2,offpeak,888,895,99.2178771
2016-12-01,B DIVISION,S Fkln,2,peak,485,491,98.7780041
2016-12-01,B DIVISION,S Rock,1,offpeak,1708,1813,94.2084942
2016-12-01,B DIVISION,S Rock,1,peak,853,918,92.91939
2016-12-01,B DIVISION,S Rock,2,offpeak,652,692,94.2196532
2016-12-01,B DIVISION,S Rock,2,peak,333,375,88.8
2016-12-01,B DIVISION,W,1,offpeak,5926,8232,71.9873664
2016-12-01,B DIVISION,W,1,peak,4084,5803,70.377391
2017-01-01,A DIVISION,1,1,offpeak,21374,26096,81.9052728
2017-01-01,A DIVISION,1,1,peak,12520,16777,74.625976
2017-01-01,A DIVISION,1,2,offpeak,4994,5984,83.4558824
2017-01-01,A DIVISION,1,2,peak,2542,2907,87.4441004
2017-01-01,A DIVISION,2,1,offpeak,20650,28321,72.914092
2017-01-01,A DIVISION,2,1,peak,10868,18186,59.7602551
2017-01-01,A DIVISION,2,2,offpeak,6166,9048,68.1476569
2017-01-01,A DIVISION,2,2,peak,3259,4670,69.7858672
2017-01-01,A DIVISION,3,1,offpeak,18057,23652,76.3444952
2017-01-01,A DIVISION,3,1,peak,10178,15219,66.8769302
2017-01-01,A DIVISION,3,2,offpeak,5026,6226,80.7259878
2017-01-01,A DIVISION,3,2,peak,2575,3107,82.8773737
2017-01-01,A DIVISION,4,1,offpeak,21950,30932,70.9621104
2017-01-01,A DIVISION,4,1,peak,13799,23172,59.5503194
2017-01-01,A DIVISION,4,2,offpeak,5600,7649,73.2121846
2017-01-01,A DIVISION,4,2,peak,2986,4044,73.8377844
2017-01-01,A DIVISION,5,1,offpeak,16457,24449,67.3115465
2017-01-01,A DIVISION,5,1,peak,10887,19673,55.3398058
2017-01-01,A DIVISION,5,2,offpeak,2476,3247,76.2550046
2017-01-01,A DIVISION,5,2,peak,1336,1672,79.9043062
2017-01-01,A DIVISION,6,1,offpeak,21093,29739,70.9270655
2017-01-01,A DIVISION,6,1,peak,12947,21017,61.6025123
2017-01-01,A DIVISION,6,2,offpeak,5856,7073,82.7937226
2017-01-01,A DIVISION,6,2,peak,3148,3685,85.4274084
2017-01-01,A DIVISION,7,1,offpeak,14799,19118,77.4087248
2017-01-01,A DIVISION,7,1,peak,10580,15771,67.0851563
2017-01-01,A DIVISION,7,2,offpeak,3851,4694,82.0409033
2017-01-01,A DIVISION,7,2,peak,2110,2493,84.6369836
2017-01-01,A DIVISION,S 42nd,1,offpeak,6254,6570,95.1902588
2017-01-01,A DIVISION,S 42nd,1,peak,5560,6111,90.9834724
2017-01-01,A DIVISION,S 42nd,2,offpeak,1669,1700,98.1764706
2017-01-01,A DIVISION,S 42nd,2,peak,960,992,96.7741935
2017-01-01,B DIVISION,A,1,offpeak,14765,20352,72.5481525
2017-01-01,B DIVISION,A,1,peak,9967,14749,67.5774629
2017-01-01,B DIVISION,A,2,offpeak,5691,7507,75.8092447
2017-01-01,B DIVISION,A,2,peak,2974,3982,74.6860874
2017-01-01,B DIVISION,B,1,offpeak,7609,9857,77.1938724
2017-01-01,B DIVISION,B,1,peak,5568,7953,70.0113165
2017-01-01,B DIVISION,C,1,offpeak,9095,12252,74.2327783
2017-01-01,B DIVISION,C,1,peak,5291,7613,69.4995403
2017-01-01,B DIVISION,C,2,offpeak,1698,2074,81.8707811
2017-01-01,B DIVISION,C,2,peak,998,1159,86.1087144
2017-01-01,B DIVISION,D,1,offpeak,10981,14109,77.8297541
2017-01-01,B DIVISION,D,1,peak,6466,8983,71.9804074
2017-01-01,B DIVISION,D,2,offpeak,4389,5440,80.6801471
2017-01-01,B DIVISION,D,2,peak,2216,2814,78.7491116
2017-01-01,B DIVISION,E,1,offpeak,11796,16454,71.6907743
2017-01-01,B DIVISION,E,1,peak,7580,11132,68.0919871
2017-01-01,B DIVISION,E,2,offpeak,1915,2315,82.7213823
2017-01-01,B DIVISION,E,2,peak,1004,1155,86.9264069
2017-01-01,B DIVISION,F,1,offpeak,19325,27126,71.2416132
2017-01-01,B DIVISION,F,1,peak,12902,18745,68.8290211
2017-01-01,B DIVISION,F,2,offpeak,4037,5169,78.1002128
2017-01-01,B DIVISION,F,2,peak,2017,2555,78.9432485
2017-01-01,B DIVISION,G,1,offpeak,9485,11433,82.9616024
2017-01-01,B DIVISION,G,1,peak,5520,7048,78.3200908
2017-01-01,B DIVISION,G,2,offpeak,3589,4205,85.3507729
2017-01-01,B DIVISION,G,2,peak,1779,2161,82.3229986
2017-01-01,B DIVISION,JZ,1,offpeak,9242,11283,81.9108393
2017-01-01,B DIVISION,JZ,1,peak,5761,8116,70.983243
2017-01-01,B DIVISION,JZ,2,offpeak,3471,3971,87.4087132
2017-01-01,B DIVISION,JZ,2,peak,1757,2020,86.980198
2017-01-01,B DIVISION,L,1,offpeak,18990,23648,80.302774
2017-01-01,B DIVISION,L,1,peak,10801,14411,74.9496912
2017-01-01,B DIVISION,L,2,offpeak,3800,4295,88.4749709
2017-01-01,B DIVISION,L,2,peak,1929,2101,91.8134222
2017-01-01,B DIVISION,M,1,offpeak,12278,16173,75.9166512
2017-01-01,B DIVISION,M,1,peak,7065,9993,70.6994896
2017-01-01,B DIVISION,M,2,offpeak,1973,2076,95.0385356
2017-01-01,B DIVISION,M,2,peak,1024,1096,93.4306569
2017-01-01,B DIVISION,N,1,offpeak,13170,17338,75.9603184
2017-01-01,B DIVISION,N,1,peak,7618,10798,70.5501019
2017-01-01,B DIVISION,N,2,offpeak,4955,6473,76.5487409
2017-01-01,B DIVISION,N,2,peak,2539,3200,79.34375
2017-01-01,B DIVISION,Q,1,offpeak,10297,13469,76.4496251
2017-01-01,B DIVISION,Q,1,peak,5956,8093,73.5944644
2017-01-01,B DIVISION,Q,2,offpeak,4327,5238,82.6078656
2017-01-01,B DIVISION,Q,2,peak,2219,2741,80.9558555
2017-01-01,B DIVISION,R,1,offpeak,13406,17585,76.2354279
2017-01-01,B DIVISION,R,1,peak,8468,11848,71.4719784
2017-01-01,B DIVISION,R,2,offpeak,4477,5992,74.7162884
2017-01-01,B DIVISION,R,2,peak,2286,2998,76.2508339
2017-01-01,B DIVISION,S Fkln,1,offpeak,1916,1927,99.4291645
2017-01-01,B DIVISION,S Fkln,1,peak,1091,1092,99.9084249
2017-01-01,B DIVISION,S Fkln,2,offpeak,902,909,99.229923
2017-01-01,B DIVISION,S Fkln,2,peak,514,520,98.8461538
2017-01-01,B DIVISION,S Rock,1,offpeak,1746,1822,95.8287596
2017-01-01,B DIVISION,S Rock,1,peak,871,917,94.9836423
2017-01-01,B DIVISION,S Rock,2,offpeak,641,677,94.6824225
2017-01-01,B DIVISION,S Rock,2,peak,341,368,92.6630435
2017-01-01,B DIVISION,W,1,offpeak,6430,9431,68.1794083
2017-01-01,B DIVISION,W,1,peak,3993,5782,69.0591491
2017-02-01,A DIVISION,1,1,offpeak,17757,23367,75.9917833
2017-02-01,A DIVISION,1,1,peak,10624,15266,69.5925586
2017-02-01,A DIVISION,1,2,offpeak,3295,4176,78.9032567
2017-02-01,A DIVISION,1,2,peak,1511,2023,74.6910529
2017-02-01,A DIVISION,2,1,offpeak,17947,25607,70.0863045
2017-02-01,A DIVISION,2,1,peak,10236,16399,62.4184401
2017-02-01,A DIVISION,2,2,offpeak,6062,8426,71.9439829
2017-02-01,A DIVISION,2,2,peak,3200,4344,73.664825
2017-02-01,A DIVISION,3,1,offpeak,15969,21290,75.0070456
2017-02-01,A DIVISION,3,1,peak,9222,13686,67.3827269
2017-02-01,A DIVISION,3,2,offpeak,5297,6670,79.4152924
2017-02-01,A DIVISION,3,2,peak,2702,3373,80.1067299
2017-02-01,A DIVISION,4,1,offpeak,20642,28397,72.6907772
2017-02-01,A DIVISION,4,1,peak,13001,21128,61.5344566
